stock_a,stock_b,correlation
CRM,DUK,0.14776588136240926
CSCO,DUK,0.31964788749589623
CVS,DUK,0.3251485422853169
CVX,DUK,0.2570540981194886
DE,DUK,0.24983883208863158
DHR,DUK,0.29673069694071064
DIS,DUK,0.24717366265729723
DOW,DUK,0.27926850855082774
EMR,DUK,0.2961259371953663
F,DUK,0.23925417855773143
FDX,DUK,0.2261321316233469
GD,DUK,0.41918671112902156
GE,DUK,0.21851235402043023
GILD,DUK,0.30733433182058134
GM,DUK,0.21349186018395422
GOOGL,DUK,0.17690537786107752
GS,DUK,0.28028043267396313
HD,DUK,0.3391033811156954
HON,DUK,0.3843764415455638
IBM,DUK,0.3704419493344025
INTC,DUK,0.17711197730599912
INTU,DUK,0.19669065724574414
JNJ,DUK,0.4385564418305292
JPM,DUK,0.31213708681899444
KHC,DUK,0.424599458138609
KO,DUK,0.5564309142814343
LIN,DUK,0.3632871990342573
LLY,DUK,0.24011502125223202
LMT,DUK,0.4001844628606632
LOW,DUK,0.31009000702885026
MA,DUK,0.30011320876861924
MCD,DUK,0.41443733175352265
MDLZ,DUK,0.494468260569269
MDT,DUK,0.3880789858224707
MET,DUK,0.34441101722161627
META,DUK,0.12218582264351516
MMM,DUK,0.3524902369835653
MO,DUK,0.40802021986393366
MRK,DUK,0.32754449687961384
MS,DUK,0.2778074896973434
MSFT,DUK,0.18921738680292569
NEE,DUK,0.6410098134137796
NFLX,DUK,0.08526586280299939
NKE,DUK,0.2549144523537824
NVDA,DUK,0.09831637400812718
ORCL,DUK,0.24310634532626138
PEP,DUK,0.5362167804936836
PFE,DUK,0.3437405808112571
PG,DUK,0.5166464559598669
PM,DUK,0.4287788983186306
PYPL,DUK,0.1555894391377048
QCOM,DUK,0.13541153926376345
RTX,DUK,0.3565419809596028
SBUX,DUK,0.3053351382083232
SCHW,DUK,0.2353815040172285
SO,DUK,0.7968774486508113
SPG,DUK,0.3287530394556592
T,DUK,0.43951957087445903
TGT,DUK,0.2664716643854579
TMO,DUK,0.2814541634825052
TMUS,DUK,0.31510806603675656
TSLA,DUK,0.08429613913048946
TXN,DUK,0.19547625143946257
UNH,DUK,0.3514099095710645
UNP,DUK,0.3762246465449667
UPS,DUK,0.3021169364465827
USB,DUK,0.31395058294282624
V,DUK,0.30469751359532904
VZ,DUK,0.45962748485323207
WFC,DUK,0.2766500856358979
WMT,DUK,0.3270504047975536
XOM,DUK,0.23542881852895112
AAPL,EMR,0.3699137431935129
ABBV,EMR,0.2955020064235281
ABT,EMR,0.3301085407992914
ACN,EMR,0.49799608111740223
ADBE,EMR,0.32624843487162375
AIG,EMR,0.5823856050421763
AMD,EMR,0.32240261164537043
AMGN,EMR,0.3088050365936761
AMT,EMR,0.26326836237045337
AMZN,EMR,0.31008627623865304
AVGO,EMR,0.45308578888206746
AXP,EMR,0.6104617811873496
BA,EMR,0.4514320113486997
BAC,EMR,0.5982149230836868
BK,EMR,0.5866895247491619
BKNG,EMR,0.48450025670743374
BLK,EMR,0.5753129731775178
BMY,EMR,0.2745108989194018
BRK-B,EMR,0.6045995857478222
C,EMR,0.5929749209135472
CAT,EMR,0.6960039989031993
CHTR,EMR,0.2900549360450156
CL,EMR,0.2553476738964837
CMCSA,EMR,0.42595411987762094
COF,EMR,0.5693612987138537
COP,EMR,0.49232315022060885
COST,EMR,0.33329071388499676
CRM,EMR,0.3406116684003033
CSCO,EMR,0.5150611453637107
CVS,EMR,0.3825899839644365
CVX,EMR,0.539654974492538
DE,EMR,0.5976624505270042
DHR,EMR,0.36528734850436395
DIS,EMR,0.4776666986005387
DOW,EMR,0.6272765893038937
DUK,EMR,0.2961259371953663
F,EMR,0.5152222013688394
FDX,EMR,0.48870751479628627
GD,EMR,0.5522399374556316
GE,EMR,0.5610243966788179
GILD,EMR,0.24494517398766955
GM,EMR,0.5198903079031166
GOOGL,EMR,0.3929120482426906
GS,EMR,0.5963895859981966
HD,EMR,0.4683304462039514
HON,EMR,0.650210287405247
IBM,EMR,0.5223967067029286
INTC,EMR,0.4214037327343322
INTU,EMR,0.40112310901703935
JNJ,EMR,0.29405610570359597
JPM,EMR,0.6029121504160233
KHC,EMR,0.288410804166518
KO,EMR,0.4130535951514608
LIN,EMR,0.5474577164042873
LLY,EMR,0.24033940774250534
LMT,EMR,0.3352570956103504
LOW,EMR,0.48591300364394163
MA,EMR,0.5066239761894966
MCD,EMR,0.40049068165962165
MDLZ,EMR,0.32544340968800956
MDT,EMR,0.4595387965940543
MET,EMR,0.6208587032523342
META,EMR,0.3267758272973389
MMM,EMR,0.551506117915574
MO,EMR,0.36655457162669247
MRK,EMR,0.24076755689221144
MS,EMR,0.5918012508691091
MSFT,EMR,0.3676027384168354
NEE,EMR,0.2914712028851328
NFLX,EMR,0.2303526431952591
NKE,EMR,0.44613796474661627
NVDA,EMR,0.34332088743682954
ORCL,EMR,0.39560080014844734
PEP,EMR,0.29415931863426986
PFE,EMR,0.2633049136094899
PG,EMR,0.2801079823530049
PM,EMR,0.37468553233457996
PYPL,EMR,0.3252935855470771
QCOM,EMR,0.4474198915053246
RTX,EMR,0.5348586636451641
SBUX,EMR,0.44574093871282205
SCHW,EMR,0.5057993009433861
SO,EMR,0.30497301557215395
SPG,EMR,0.5004905854043015
T,EMR,0.3723561813981893
TGT,EMR,0.3896287926381927
TMO,EMR,0.3460083625728973
TMUS,EMR,0.3369583173236979
TSLA,EMR,0.2326705412385622
TXN,EMR,0.521872536151458
UNH,EMR,0.33839710491465785
UNP,EMR,0.5771051109940315
UPS,EMR,0.45788414436441194
USB,EMR,0.572947895364375
V,EMR,0.4921522300722027
VZ,EMR,0.2904131178254111
WFC,EMR,0.5394611658892488
WMT,EMR,0.2407103786731815
XOM,EMR,0.5102213354814849
AAPL,F,0.311772923376304
ABBV,F,0.20414926591143073
ABT,F,0.26228784650999076
ACN,F,0.40039145609967597
ADBE,F,0.2770850758846573
AIG,F,0.5208937840012776
AMD,F,0.29669570964762393
AMGN,F,0.2252424955851669
AMT,F,0.24813733428208837
AMZN,F,0.2775259515844165
AVGO,F,0.3641785205803729
AXP,F,0.5434107761300717
BA,F,0.48274221389088545
BAC,F,0.5563052222319791
BK,F,0.5175694353972867
BKNG,F,0.4181539952332492
BLK,F,0.4869737705242974
BMY,F,0.19494183284559802
BRK-B,F,0.5046177903547096
C,F,0.5553357456320798
CAT,F,0.516528786367359
CHTR,F,0.2663756760964563
CL,F,0.17222430605421063
CMCSA,F,0.3842082877247751
COF,F,0.564354940680202
COP,F,0.3751876460837308
COST,F,0.2646284339735029
CRM,F,0.30511735795378053
CSCO,F,0.39080356713638836
CVS,F,0.3198869457320599
CVX,F,0.4014026795892408
DE,F,0.4548961527196009
DHR,F,0.27302301485097663
DIS,F,0.4867590811304127
DOW,F,0.5187415285015317
DUK,F,0.23925417855773143
EMR,F,0.5152222013688394
FDX,F,0.4613536815976397
GD,F,0.42426487897530013
GE,F,0.4793617612299152
GILD,F,0.19157870225109103
GM,F,0.7801948474713889
GOOGL,F,0.32210510514834195
GS,F,0.5662576584663137
HD,F,0.41000890380900584
HON,F,0.5019227463128195
IBM,F,0.4056549405363919
INTC,F,0.38002765802909116
INTU,F,0.3238292096486093
JNJ,F,0.19824231628655725
JPM,F,0.5363564776811374
KHC,F,0.2604941688316901
KO,F,0.3182623684301421
LIN,F,0.40493273920262846
LLY,F,0.12136471410046969
LMT,F,0.24260863568151778
LOW,F,0.4321789225932512
MA,F,0.4248312252711432
MCD,F,0.3453957202076116
MDLZ,F,0.25609181726212477
MDT,F,0.3570440216637697
MET,F,0.5574870796251621
META,F,0.290455294255514
MMM,F,0.4272526534365328
MO,F,0.3489310537533531
MRK,F,0.17003210672308766
MS,F,0.5514916124816341
MSFT,F,0.2998876677823162
NEE,F,0.2636487270397963
NFLX,F,0.22264792974385056
NKE,F,0.4354388289089683
NVDA,F,0.3124834595280355
ORCL,F,0.3168133683850429
PEP,F,0.22417644692958177
PFE,F,0.19084476625347319
PG,F,0.1817467370268881
PM,F,0.3188051418029777
PYPL,F,0.34265531344465405
QCOM,F,0.38189351202645866
RTX,F,0.436114832144032
SBUX,F,0.40448013905943947
SCHW,F,0.47982877746644015
SO,F,0.25764274519390035
SPG,F,0.5404992590957348
T,F,0.3598700806471525
TGT,F,0.3719295351220523
TMO,F,0.25141885924984214
TMUS,F,0.23339825359130512
TSLA,F,0.3294166429454736
TXN,F,0.42124463402391993
UNH,F,0.21831167963781567
UNP,F,0.43506561314117015
UPS,F,0.42655636673585945
USB,F,0.5256930302254246
V,F,0.39631197084068737
VZ,F,0.23968700897530748
WFC,F,0.5074799812062628
WMT,F,0.19625107461917807
XOM,F,0.3973082288329345
AAPL,FDX,0.37391668301218145
ABBV,FDX,0.2183759790081869
ABT,FDX,0.32056427535078885
ACN,FDX,0.43543242018467954
ADBE,FDX,0.360588892355092
AIG,FDX,0.44139771357736524
AMD,FDX,0.3224675048931445
AMGN,FDX,0.2646828328667792
AMT,FDX,0.2539068668524493
AMZN,FDX,0.3430892988131851
AVGO,FDX,0.4089921766024174
AXP,FDX,0.46898678995889137
BA,FDX,0.40582271778105855
BAC,FDX,0.47214645372833564
BK,FDX,0.4589941161187082
BKNG,FDX,0.3838659428897404
BLK,FDX,0.49642986514993354
BMY,FDX,0.2090346337827329
BRK-B,FDX,0.4942659126416574
C,FDX,0.4671610094539062
CAT,FDX,0.4637712315853685
CHTR,FDX,0.31839324265549357
CL,FDX,0.24716574577816813
CMCSA,FDX,0.430864457766964
COF,FDX,0.4806321903435161
COP,FDX,0.3130593175388974
COST,FDX,0.32982471911823635
CRM,FDX,0.35353860161695794
CSCO,FDX,0.4228627238270206
CVS,FDX,0.2958949502739724
CVX,FDX,0.34738880554694146
DE,FDX,0.44104370523189435
DHR,FDX,0.3058056760533228
DIS,FDX,0.43124978180120216
DOW,FDX,0.48381674953901804
DUK,FDX,0.2261321316233469
EMR,FDX,0.48870751479628627
F,FDX,0.4613536815976397
GD,FDX,0.3647162858227828
GE,FDX,0.40754209483569565
GILD,FDX,0.20688712617120017
GM,FDX,0.4688730136078711
GOOGL,FDX,0.378794630691274
GS,FDX,0.4792491747828211
HD,FDX,0.4488601047406511
HON,FDX,0.4812533691921343
IBM,FDX,0.39095785573410186
INTC,FDX,0.3877166279186544
INTU,FDX,0.3665821565621922
JNJ,FDX,0.2514164955671654
JPM,FDX,0.47367541617902026
KHC,FDX,0.2644835168874969
KO,FDX,0.3361489579120372
LIN,FDX,0.4196858001706865
LLY,FDX,0.16478101812091384
LMT,FDX,0.23531274799222737
LOW,FDX,0.45336755575968063
MA,FDX,0.41347887579368325
MCD,FDX,0.33242464864526106
MDLZ,FDX,0.3013604348149801
MDT,FDX,0.3646376737105349
MET,FDX,0.47722638823809027
META,FDX,0.34697840348743253
MMM,FDX,0.4604687266298469
MO,FDX,0.30899011341351285
MRK,FDX,0.16138489507734297
MS,FDX,0.491678220870424
MSFT,FDX,0.3678095709324179
NEE,FDX,0.25773027321257175
NFLX,FDX,0.2857839421278842
NKE,FDX,0.4379572781816087
NVDA,FDX,0.34399836585217575
ORCL,FDX,0.3521134487417564
PEP,FDX,0.2631698373273871
PFE,FDX,0.21206026260582742
PG,FDX,0.2735889997472662
PM,FDX,0.3064335851396858
PYPL,FDX,0.3821036354044864
QCOM,FDX,0.41773006359729303
RTX,FDX,0.38632957931697925
SBUX,FDX,0.3987340957642979
SCHW,FDX,0.42837577674209754
SO,FDX,0.2529161432937714
SPG,FDX,0.43509664230175854
T,FDX,0.31525500001190065
TGT,FDX,0.39744759106834127
TMO,FDX,0.31487075192777786
TMUS,FDX,0.29032476634058146
TSLA,FDX,0.2646829728715006
TXN,FDX,0.4566913394822548
UNH,FDX,0.277056575254585
UNP,FDX,0.5041141887780641
UPS,FDX,0.6299373152951446
USB,FDX,0.46488201948907687
V,FDX,0.4067968157418281
VZ,FDX,0.2752973147083979
WFC,FDX,0.4246263922000467
WMT,FDX,0.25493305614607487
XOM,FDX,0.3231446293110059
AAPL,GD,0.29710456820701303
ABBV,GD,0.3033047837061586
ABT,GD,0.29910591433498995
ACN,GD,0.3991762256897339
ADBE,GD,0.2164186605370801
AIG,GD,0.5416989422666273
AMD,GD,0.17609623764886123
AMGN,GD,0.31482551158725697
AMT,GD,0.27698007443824724
AMZN,GD,0.1785288417144194
AVGO,GD,0.30403706913328815
AXP,GD,0.5404472245007743
BA,GD,0.4356307435975893
BAC,GD,0.5019811352056864
BK,GD,0.48680066768966984
BKNG,GD,0.3549121143733344
BLK,GD,0.468536370905839
BMY,GD,0.30561985701723154
BRK-B,GD,0.5843778557424462
C,GD,0.4912891120829938
CAT,GD,0.5122968856541807
CHTR,GD,0.22789523102540557
CL,GD,0.33154414157576956
CMCSA,GD,0.37444187251120853
COF,GD,0.47357819632473364
COP,GD,0.4424244000287405
COST,GD,0.3166791125726698
CRM,GD,0.23642640387619493
CSCO,GD,0.43785132103977176
CVS,GD,0.41457760982481384
CVX,GD,0.484269539529197
DE,GD,0.4779333636785841
DHR,GD,0.28021954274447314
DIS,GD,0.3918197514601513
DOW,GD,0.48279552942077075
DUK,GD,0.41918671112902156
EMR,GD,0.5522399374556316
F,GD,0.42426487897530013
FDX,GD,0.3647162858227828
GE,GD,0.49774462149001436
GILD,GD,0.271675667865052
GM,GD,0.41529171625167266
GOOGL,GD,0.2835756311913302
GS,GD,0.48785469460136655
HD,GD,0.37978707872994816
HON,GD,0.5785449006521932
IBM,GD,0.48058325559199516
INTC,GD,0.2874612842307497
INTU,GD,0.2941104322096949
JNJ,GD,0.35306732208409874
JPM,GD,0.5275204343184933
KHC,GD,0.3679084519552111
KO,GD,0.4810886088463566
LIN,GD,0.45316795663840387
LLY,GD,0.23350586711651386
LMT,GD,0.6298123364704599
LOW,GD,0.3608819107018278
MA,GD,0.43142509614509955
MCD,GD,0.4070248132163771
MDLZ,GD,0.375771535213654
MDT,GD,0.4154919485926622
MET,GD,0.5841034129188651
META,GD,0.21674655588440775
MMM,GD,0.4549728712560093
MO,GD,0.4440674456810068
MRK,GD,0.2832006671573312
MS,GD,0.4967365365869991
MSFT,GD,0.2822907069752441
NEE,GD,0.3640609371249601
NFLX,GD,0.13613517138622966
NKE,GD,0.33588874250620565
NVDA,GD,0.1825611342944266
ORCL,GD,0.352418717207191
PEP,GD,0.3921475112300407
PFE,GD,0.2731360648680227
PG,GD,0.3455870154807272
PM,GD,0.39306380406394315
PYPL,GD,0.2162259167988408
QCOM,GD,0.2566825966028048
RTX,GD,0.661765729503875
SBUX,GD,0.37859524004672473
SCHW,GD,0.4450474993312518
SO,GD,0.4140076104939751
SPG,GD,0.4486396657603931
T,GD,0.4221447745116221
TGT,GD,0.3074226104102695
TMO,GD,0.2649898214344947
TMUS,GD,0.2965175970043774
TSLA,GD,0.16586738128567138
TXN,GD,0.3191314995529102
UNH,GD,0.37797793162074744
UNP,GD,0.5107718291518746
UPS,GD,0.3669080792503119
USB,GD,0.4999575340708663
V,GD,0.4317818629324101
VZ,GD,0.3409695799684243
WFC,GD,0.4906163145293793
WMT,GD,0.27503258692499866
XOM,GD,0.4529174142370837
AAPL,GE,0.2996312269125807
ABBV,GE,0.21528069503406796
ABT,GE,0.23373130652248283
ACN,GE,0.38086666434020844
ADBE,GE,0.2532385471938998
AIG,GE,0.5250100379938175
AMD,GE,0.2581308461596098
AMGN,GE,0.22285614706573462
AMT,GE,0.18590912258460887
AMZN,GE,0.2510716120367124
AVGO,GE,0.37485995393436966
AXP,GE,0.5576486455146269
BA,GE,0.5284613560067761
BAC,GE,0.529029701981174
BK,GE,0.5122499250486742
BKNG,GE,0.49163953217577316
BLK,GE,0.4725218290945193
BMY,GE,0.19286092827107337
BRK-B,GE,0.5029052758325683
C,GE,0.5419286765901756
CAT,GE,0.5426492390123043
CHTR,GE,0.22268812472534813
CL,GE,0.19404109557764776
CMCSA,GE,0.33715956158070587
COF,GE,0.523607504426317
COP,GE,0.4197706613837211
COST,GE,0.2491293812046586
CRM,GE,0.28175846608983923
CSCO,GE,0.3603153557736624
CVS,GE,0.3044843719384545
CVX,GE,0.4307840053382165
DE,GE,0.4469745579960185
DHR,GE,0.23887906010206034
DIS,GE,0.43682036132638885
DOW,GE,0.5062767803858529
DUK,GE,0.21851235402043023
EMR,GE,0.5610243966788179
F,GE,0.4793617612299152
FDX,GE,0.40754209483569565
GD,GE,0.49774462149001436
GILD,GE,0.1695670524396071
GM,GE,0.48495344724221184
GOOGL,GE,0.29760396764214986
GS,GE,0.5278864643966664
HD,GE,0.3210415244778342
HON,GE,0.5392965611356483
IBM,GE,0.44259283080587425
INTC,GE,0.34414088467106396
INTU,GE,0.2993661565617391
JNJ,GE,0.19984996384249434
JPM,GE,0.5573044049468969
KHC,GE,0.22579143529637952
KO,GE,0.3317321633351683
LIN,GE,0.4146193193969663
LLY,GE,0.20788549156663763
LMT,GE,0.32199087610477084
LOW,GE,0.3395957417117836
MA,GE,0.4170565137985588
MCD,GE,0.31909656297968286
MDLZ,GE,0.25620043766697814
MDT,GE,0.36177670636907644
MET,GE,0.5525218206580452
META,GE,0.30014850803640797
MMM,GE,0.4514006038443872
MO,GE,0.33200509395103134
MRK,GE,0.18916753803503583
MS,GE,0.5206008613881487
MSFT,GE,0.28413272140585283
NEE,GE,0.22207757627269673
NFLX,GE,0.20229208415750022
NKE,GE,0.34934778879058
NVDA,GE,0.2910024161941561
ORCL,GE,0.3494209028305793
PEP,GE,0.19566119120371844
PFE,GE,0.16743881892263776
PG,GE,0.19643183427030483
PM,GE,0.29422819911147285
PYPL,GE,0.2543373589810781
QCOM,GE,0.32316983111933667
RTX,GE,0.5275299206203438
SBUX,GE,0.3628093787649943
SCHW,GE,0.4672941004074176
SO,GE,0.23753748353196616
SPG,GE,0.5005364900635941
T,GE,0.35620529760394837
TGT,GE,0.27270255358327566
TMO,GE,0.21344134593381972
TMUS,GE,0.2317172995661934
TSLA,GE,0.2152707049924945
TXN,GE,0.3719604506055816
UNH,GE,0.23209565565422036
UNP,GE,0.41685159232451907
UPS,GE,0.32974874179880453
USB,GE,0.5017042325581504
V,GE,0.400337909010951
VZ,GE,0.23494370310629056
WFC,GE,0.506203268264502
WMT,GE,0.19485922951051388
XOM,GE,0.42073961578074937
AAPL,GILD,0.23737674943377943
ABBV,GILD,0.390016152155531
ABT,GILD,0.370952985350199
ACN,GILD,0.28460930978341836
ADBE,GILD,0.2187977748181032
AIG,GILD,0.218406336884503
AMD,GILD,0.13408952582404207
AMGN,GILD,0.4888305404157723
AMT,GILD,0.2827675211893027
AMZN,GILD,0.1863310616039188
AVGO,GILD,0.20071001948239867
AXP,GILD,0.23672396799580192
BA,GILD,0.16748880422069182
BAC,GILD,0.2504219078538399
BK,GILD,0.26463864744857385
BKNG,GILD,0.1782782591920928
BLK,GILD,0.2913178774959047
BMY,GILD,0.38077389311604437
BRK-B,GILD,0.3097243637833309
C,GILD,0.22316389629176656
CAT,GILD,0.2289279768457039
CHTR,GILD,0.2654142535591517
CL,GILD,0.3402086288636685
CMCSA,GILD,0.3231401954659191
COF,GILD,0.21096095380761384
COP,GILD,0.14321149819340434
COST,GILD,0.24102163012953864
CRM,GILD,0.20135378499883722
CSCO,GILD,0.34902831835144504
CVS,GILD,0.31031794783919014
CVX,GILD,0.1980026732351293
DE,GILD,0.23011831172319136
DHR,GILD,0.2889369082169314
DIS,GILD,0.19052361408058732
DOW,GILD,0.20926979146506738
DUK,GILD,0.30733433182058134
EMR,GILD,0.24494517398766955
F,GILD,0.19157870225109103
FDX,GILD,0.20688712617120017
GD,GILD,0.271675667865052
GE,GILD,0.1695670524396071
GM,GILD,0.19873613499767348
GOOGL,GILD,0.20796954748571575
GS,GILD,0.2363783648507467
HD,GILD,0.28406591414167287
HON,GILD,0.2767462964884338
IBM,GILD,0.3128987972757667
INTC,GILD,0.23159274111444125
INTU,GILD,0.2326628173839925
JNJ,GILD,0.41890215870851943
JPM,GILD,0.2596442796412694
KHC,GILD,0.3211396950946419
KO,GILD,0.3528411153847965
LIN,GILD,0.2825301954705756
LLY,GILD,0.2637908546399842
LMT,GILD,0.26381431562904156
LOW,GILD,0.26375396034958754
MA,GILD,0.23625994567767544
MCD,GILD,0.33044166996835406
MDLZ,GILD,0.38800421310067323
MDT,GILD,0.31769971138915576
MET,GILD,0.2749863989750031
META,GILD,0.185333205087574
MMM,GILD,0.3054234204881668
MO,GILD,0.30432784924075246
MRK,GILD,0.36505777427448677
MS,GILD,0.25261799645226685
MSFT,GILD,0.23797395989968087
NEE,GILD,0.25366616828775657
NFLX,GILD,0.16464625945998687
NKE,GILD,0.2389021684460146
NVDA,GILD,0.1158450264091635
ORCL,GILD,0.21921272920272303
PEP,GILD,0.39446354929097976
PFE,GILD,0.36115067753360974
PG,GILD,0.3515989729526022
PM,GILD,0.3274136442283861
PYPL,GILD,0.20467923875472807
QCOM,GILD,0.20000193856352627
RTX,GILD,0.23204170377778788
SBUX,GILD,0.25584561330701494
SCHW,GILD,0.20114965963213938
SO,GILD,0.3000610610429411
SPG,GILD,0.21010043855802568
T,GILD,0.2996407374045399
TGT,GILD,0.23116759296507244
TMO,GILD,0.30396622201566603
TMUS,GILD,0.2991265289013896
TSLA,GILD,0.14138212842569192
TXN,GILD,0.27857324427147756
UNH,GILD,0.27122451043172247
UNP,GILD,0.2287540515875237
UPS,GILD,0.2518197469946845
USB,GILD,0.27335008985427395
V,GILD,0.25974610242439833
VZ,GILD,0.3079654825193414
WFC,GILD,0.24019073772794108
WMT,GILD,0.27255566759508004
XOM,GILD,0.18179995999243717
AAPL,GM,0.31039421345462126
ABBV,GM,0.21751219386684933
ABT,GM,0.2622669453049839
ACN,GM,0.4040101235872898
ADBE,GM,0.27453042740062755
AIG,GM,0.5480298139362321
AMD,GM,0.28466094673734876
AMGN,GM,0.2168128840439288
AMT,GM,0.2264202524861435
AMZN,GM,0.27628778295243367
AVGO,GM,0.3692272295797444
AXP,GM,0.5774644092858211
BA,GM,0.4914576401728969
BAC,GM,0.5843145362518358
BK,GM,0.5411585222262615
BKNG,GM,0.4484607223664714
BLK,GM,0.5177842808221291
BMY,GM,0.2050444858846536
BRK-B,GM,0.5182306186078891
C,GM,0.5891500026084925
CAT,GM,0.509135168510511
CHTR,GM,0.26757033161232424
CL,GM,0.1637432967987517
CMCSA,GM,0.4038912626367581
COF,GM,0.593373214259931
COP,GM,0.3983142737948981
COST,GM,0.2565730438766389
CRM,GM,0.31562411909147925
CSCO,GM,0.3942403251163761
CVS,GM,0.3372165081268081
CVX,GM,0.42611905743810025
DE,GM,0.45862095001261005
DHR,GM,0.2800839997747985
DIS,GM,0.5079191377600428
DOW,GM,0.5152364366960319
DUK,GM,0.21349186018395422
EMR,GM,0.5198903079031166
F,GM,0.7801948474713889
FDX,GM,0.4688730136078711
GD,GM,0.41529171625167266
GE,GM,0.48495344724221184
GILD,GM,0.19873613499767348
GOOGL,GM,0.3312631337457581
GS,GM,0.5953589052370455
HD,GM,0.4290610887838993
HON,GM,0.5047900294957564
IBM,GM,0.3942564858834828
INTC,GM,0.36520588499216583
INTU,GM,0.3285424708819977
JNJ,GM,0.20462374323215787
JPM,GM,0.5715609490456799
KHC,GM,0.24070251550342056
KO,GM,0.30546976397594744
LIN,GM,0.40417131157627906
LLY,GM,0.12630971410929914
LMT,GM,0.23365274198058653
LOW,GM,0.45462779375775036
MA,GM,0.44848246413401294
MCD,GM,0.34821386151862577
MDLZ,GM,0.25378189401194345
MDT,GM,0.3842684213861659
MET,GM,0.5801964943920777
META,GM,0.291661492469506
MMM,GM,0.43424047028407253
MO,GM,0.32349511319065993
MRK,GM,0.18139957650817384
MS,GM,0.5703755030043279
MSFT,GM,0.3023984692333997
NEE,GM,0.24889988324016343
NFLX,GM,0.246321043714125
NKE,GM,0.4418850321236735
NVDA,GM,0.31001314904671085
ORCL,GM,0.30798493150591394
PEP,GM,0.2141560440000566
PFE,GM,0.21574985795436763
PG,GM,0.1731784979986485
PM,GM,0.301182699940861
PYPL,GM,0.36341866878202705
QCOM,GM,0.38568138257344114
RTX,GM,0.4581422122517926
SBUX,GM,0.40246956469685535
SCHW,GM,0.49042391531704155
SO,GM,0.23311005542484955
SPG,GM,0.5347593161028884
T,GM,0.3492106391761876
TGT,GM,0.37070593002260516
TMO,GM,0.26338974818526467
TMUS,GM,0.2615846033689798
TSLA,GM,0.3191729769225385
TXN,GM,0.434339001452089
UNH,GM,0.22932391646762493
UNP,GM,0.45341353418965774
UPS,GM,0.41527785364214254
USB,GM,0.5470454559674469
V,GM,0.4148974675644637
VZ,GM,0.2409508710850477
WFC,GM,0.5357742334031211
WMT,GM,0.1771702128909848
XOM,GM,0.40229250719050896
AAPL,GOOGL,0.6202805315272991
ABBV,GOOGL,0.21638734111734237
ABT,GOOGL,0.35145217849585
ACN,GOOGL,0.5444927993076594
ADBE,GOOGL,0.6220405033002846
AIG,GOOGL,0.28955327471041487
AMD,GOOGL,0.5151340987556252
AMGN,GOOGL,0.26941414620196974
AMT,GOOGL,0.30252101108455276
AMZN,GOOGL,0.6567409892505038
AVGO,GOOGL,0.5174249181700967
AXP,GOOGL,0.40261320637096154
BA,GOOGL,0.30995362638791035
BAC,GOOGL,0.3256254529065133
BK,GOOGL,0.32212434090599723
BKNG,GOOGL,0.4419605185827907
BLK,GOOGL,0.4915683179406361
BMY,GOOGL,0.18915290305486906
BRK-B,GOOGL,0.4041428879997421
C,GOOGL,0.33439509266369827
CAT,GOOGL,0.3033960769972061
CHTR,GOOGL,0.3441646263524076
CL,GOOGL,0.2199789745385144
CMCSA,GOOGL,0.39719711301987254
COF,GOOGL,0.3410471833793067
COP,GOOGL,0.22571460467776155
COST,GOOGL,0.43988814031247897
CRM,GOOGL,0.5485213094690672
CSCO,GOOGL,0.467497966119408
CVS,GOOGL,0.18977823738937638
CVX,GOOGL,0.24472140691613384
DE,GOOGL,0.25162082887365156
DHR,GOOGL,0.39032556431059834
DIS,GOOGL,0.43214442624257254
DOW,GOOGL,0.30164141624779106
DUK,GOOGL,0.17690537786107752
EMR,GOOGL,0.3929120482426906
F,GOOGL,0.32210510514834195
FDX,GOOGL,0.378794630691274
GD,GOOGL,0.2835756311913302
GE,GOOGL,0.29760396764214986
GILD,GOOGL,0.20796954748571575
GM,GOOGL,0.3312631337457581
GS,GOOGL,0.3685327285163675
HD,GOOGL,0.39091529354481463
HON,GOOGL,0.40025940249507086
IBM,GOOGL,0.30691069595978665
INTC,GOOGL,0.45773640359776213
INTU,GOOGL,0.6049022444386197
JNJ,GOOGL,0.23652920459849341
JPM,GOOGL,0.32669946898293123
KHC,GOOGL,0.15519971294542634
KO,GOOGL,0.29403765205885735
LIN,GOOGL,0.42531066121697564
LLY,GOOGL,0.25423558937993734
LMT,GOOGL,0.16153596186169267
LOW,GOOGL,0.371433350229091
MA,GOOGL,0.5110471101640771
